average_value_gap,blotto_nash_distance,blunder_rate,comparison_axis,connect4_optimal_move_accuracy,consistency,experiment_group,game,hallucination_rate,invalid_attempt_rate,is_section14_3,legality_rate,losses,matches,model,prompt_family,prompt_family_id,run_id,run_label,scope_id,scope_type,tie_rate,ties,win_rate,wins
,0.09576271186440678,,model_size_and_mixed_team_composition,,"{'variance_across_trials': 0.23333333333333334, 'per_state_agreement': 0.5166666666666667, 'outcome_stability': 0.4666666666666667, 'accuracy_variance': None, 'nash_distance_variance': 0.0038888250502729102}",internal_ai_tournament,blotto,0.016666666666666666,0.016666666666666666,True,0.9833333333333333,28,60,qwen2_5_param_count_subset,structured_reasoning,,run_20260410_215833_032b2a0_dirty,model_scale_subset,qwen2_5_param_count_subset,model,0.06666666666666667,4,0.4666666666666667,28
,,,model_size_and_mixed_team_composition,,"{'variance_across_trials': 0.25, 'per_state_agreement': 0.6176330525695317, 'outcome_stability': 0.5, 'accuracy_variance': None, 'nash_distance_variance': None}",internal_ai_tournament,connect4,0.0,0.0,True,1.0,30,60,qwen2_5_param_count_subset,structured_reasoning,,run_20260410_215833_032b2a0_dirty,model_scale_subset,qwen2_5_param_count_subset,model,0.0,0,0.5,30
,0.13666666666666666,,model_size_and_mixed_team_composition,,"{'variance_across_trials': 0.23958333333333334, 'per_state_agreement': None, 'outcome_stability': 0.4791666666666667, 'accuracy_variance': None, 'nash_distance_variance': 0.007080555555555556}",blotto_vs_bots,blotto,0.0,0.0,True,1.0,23,48,qwen2_5_param_count_subset,structured_reasoning,,run_20260410_215833_032b2a0_dirty,model_scale_subset,qwen2_5_param_count_subset,model,0.041666666666666664,2,0.4791666666666667,23
13967.60225,,0.7524151774151774,model_size_and_mixed_team_composition,24.758333333333333,"{'variance_across_trials': 0.0, 'per_state_agreement': 0.7291666666666666, 'outcome_stability': 1.0, 'accuracy_variance': 164.82606388888888, 'nash_distance_variance': None}",connect4_oracle_accuracy,connect4,0.0,0.0,True,1.0,12,12,qwen2_5_param_count_subset,structured_reasoning,,run_20260410_215833_032b2a0_dirty,model_scale_subset,qwen2_5_param_count_subset,model,0.0,0,0.0,0
,0.09576271186440678,,model_size_and_mixed_team_composition,,"{'variance_across_trials': 0.23333333333333334, 'per_state_agreement': 0.5166666666666667, 'outcome_stability': 0.4666666666666667, 'accuracy_variance': None, 'nash_distance_variance': 0.0038888250502729102}",internal_ai_tournament,blotto,0.016666666666666666,0.016666666666666666,True,0.9833333333333333,28,60,qwen2_5_param_count_subset,structured_reasoning,,run_20260410_215833_032b2a0_dirty,model_scale_subset,structured_reasoning_v1,prompt,0.06666666666666667,4,0.4666666666666667,28
,,,model_size_and_mixed_team_composition,,"{'variance_across_trials': 0.25, 'per_state_agreement': 0.6176330525695317, 'outcome_stability': 0.5, 'accuracy_variance': None, 'nash_distance_variance': None}",internal_ai_tournament,connect4,0.0,0.0,True,1.0,30,60,qwen2_5_param_count_subset,structured_reasoning,,run_20260410_215833_032b2a0_dirty,model_scale_subset,structured_reasoning_v1,prompt,0.0,0,0.5,30
,0.13666666666666666,,model_size_and_mixed_team_composition,,"{'variance_across_trials': 0.23958333333333334, 'per_state_agreement': None, 'outcome_stability': 0.4791666666666667, 'accuracy_variance': None, 'nash_distance_variance': 0.007080555555555556}",blotto_vs_bots,blotto,0.0,0.0,True,1.0,23,48,qwen2_5_param_count_subset,structured_reasoning,,run_20260410_215833_032b2a0_dirty,model_scale_subset,structured_reasoning_v1,prompt,0.041666666666666664,2,0.4791666666666667,23
13967.60225,,0.7524151774151774,model_size_and_mixed_team_composition,24.758333333333333,"{'variance_across_trials': 0.0, 'per_state_agreement': 0.7291666666666666, 'outcome_stability': 1.0, 'accuracy_variance': 164.82606388888888, 'nash_distance_variance': None}",connect4_oracle_accuracy,connect4,0.0,0.0,True,1.0,12,12,qwen2_5_param_count_subset,structured_reasoning,,run_20260410_215833_032b2a0_dirty,model_scale_subset,structured_reasoning_v1,prompt,0.0,0,0.0,0
,0.192,,quantization_and_mixed_team_composition,,"{'variance_across_trials': 0.19, 'per_state_agreement': None, 'outcome_stability': 0.5, 'accuracy_variance': None, 'nash_distance_variance': 0.011616}",internal_ai_tournament,blotto,0.0,0.0,True,1.0,3,10,qwen2_5_7b_quantization_subset,structured_reasoning,structured_reasoning_v1,run_20260411_002628_032b2a0_dirty,quantization_subset,parallel_qmix,architecture,0.2,2,0.5,5
,0.12100000000000001,,quantization_and_mixed_team_composition,,"{'variance_across_trials': 0.2, 'per_state_agreement': None, 'outcome_stability': 0.4, 'accuracy_variance': None, 'nash_distance_variance': 0.008609}",internal_ai_tournament,blotto,0.0,0.0,True,1.0,4,10,qwen2_5_7b_quantization_subset,structured_reasoning,structured_reasoning_v1,run_20260411_002628_032b2a0_dirty,quantization_subset,parallel_f16f16q4,architecture,0.2,2,0.4,4
,,,quantization_and_mixed_team_composition,,"{'variance_across_trials': 0.24, 'per_state_agreement': 0.8142857142857143, 'outcome_stability': 0.6, 'accuracy_variance': None, 'nash_distance_variance': None}",internal_ai_tournament,connect4,0.0,0.0,True,1.0,6,10,qwen2_5_7b_quantization_subset,structured_reasoning,structured_reasoning_v1,run_20260411_002628_032b2a0_dirty,quantization_subset,parallel_qmix,architecture,0.0,0,0.4,4
,,,quantization_and_mixed_team_composition,,"{'variance_across_trials': 0.21, 'per_state_agreement': 0.8, 'outcome_stability': 0.7, 'accuracy_variance': None, 'nash_distance_variance': None}",internal_ai_tournament,connect4,0.0,0.0,True,1.0,3,10,qwen2_5_7b_quantization_subset,structured_reasoning,structured_reasoning_v1,run_20260411_002628_032b2a0_dirty,quantization_subset,parallel_f16f16q4,architecture,0.0,0,0.7,7
,0.12111111111111111,,quantization_and_mixed_team_composition,,"{'variance_across_trials': 0.19, 'per_state_agreement': None, 'outcome_stability': 0.5, 'accuracy_variance': None, 'nash_distance_variance': 0.017520987654320988}",internal_ai_tournament,blotto,0.1,0.1,True,0.9,5,10,qwen2_5_7b_quantization_subset,structured_reasoning,structured_reasoning_v1,run_20260411_002628_032b2a0_dirty,quantization_subset,parallel_q4q4f16,architecture,0.2,2,0.3,3
,,,quantization_and_mixed_team_composition,,"{'variance_across_trials': 0.24, 'per_state_agreement': 0.75, 'outcome_stability': 0.6, 'accuracy_variance': None, 'nash_distance_variance': None}",internal_ai_tournament,connect4,0.13157894736842105,0.13157894736842105,True,0.868421052631579,6,10,qwen2_5_7b_quantization_subset,structured_reasoning,structured_reasoning_v1,run_20260411_002628_032b2a0_dirty,quantization_subset,parallel_q4q4f16,architecture,0.0,0,0.4,4
,0.188,,quantization_and_mixed_team_composition,,"{'variance_across_trials': 0.19, 'per_state_agreement': None, 'outcome_stability': 0.5, 'accuracy_variance': None, 'nash_distance_variance': 0.024116}",internal_ai_tournament,blotto,0.0,0.0,True,1.0,5,10,qwen2_5_7b_quantization_subset,structured_reasoning,structured_reasoning_v1,run_20260411_002628_032b2a0_dirty,quantization_subset,hierarchical_qmix,architecture,0.2,2,0.3,3
,,,quantization_and_mixed_team_composition,,"{'variance_across_trials': 0.24, 'per_state_agreement': 0.7, 'outcome_stability': 0.6, 'accuracy_variance': None, 'nash_distance_variance': None}",internal_ai_tournament,connect4,0.15306122448979592,0.15306122448979592,True,0.846938775510204,4,10,qwen2_5_7b_quantization_subset,structured_reasoning,structured_reasoning_v1,run_20260411_002628_032b2a0_dirty,quantization_subset,hierarchical_qmix,architecture,0.0,0,0.6,6
,0.17444444444444446,,quantization_and_mixed_team_composition,,"{'variance_across_trials': 0.1725, 'per_state_agreement': None, 'outcome_stability': 0.4, 'accuracy_variance': None, 'nash_distance_variance': 0.008202469135802469}",internal_ai_tournament,blotto,0.1,0.1,True,0.9,4,10,qwen2_5_7b_quantization_subset,structured_reasoning,structured_reasoning_v1,run_20260411_002628_032b2a0_dirty,quantization_subset,hierarchical_f16f16q4,architecture,0.3,3,0.3,3
,,,quantization_and_mixed_team_composition,,"{'variance_across_trials': 0.2225, 'per_state_agreement': 0.625, 'outcome_stability': 0.5, 'accuracy_variance': None, 'nash_distance_variance': None}",internal_ai_tournament,connect4,0.009433962264150943,0.009433962264150943,True,0.9905660377358491,4,10,qwen2_5_7b_quantization_subset,structured_reasoning,structured_reasoning_v1,run_20260411_002628_032b2a0_dirty,quantization_subset,hierarchical_f16f16q4,architecture,0.1,1,0.5,5
,0.157,,quantization_and_mixed_team_composition,,"{'variance_across_trials': 0.2025, 'per_state_agreement': None, 'outcome_stability': 0.6, 'accuracy_variance': None, 'nash_distance_variance': 0.0071010000000000005}",internal_ai_tournament,blotto,0.0,0.0,True,1.0,3,10,qwen2_5_7b_quantization_subset,structured_reasoning,structured_reasoning_v1,run_20260411_002628_032b2a0_dirty,quantization_subset,hierarchical_q4q4f16,architecture,0.1,1,0.6,6
,,,quantization_and_mixed_team_composition,,"{'variance_across_trials': 0.2025, 'per_state_agreement': 0.6, 'outcome_stability': 0.6, 'accuracy_variance': None, 'nash_distance_variance': None}",internal_ai_tournament,connect4,0.008695652173913044,0.008695652173913044,True,0.991304347826087,6,10,qwen2_5_7b_quantization_subset,structured_reasoning,structured_reasoning_v1,run_20260411_002628_032b2a0_dirty,quantization_subset,hierarchical_q4q4f16,architecture,0.1,1,0.3,3
,0.14625,,quantization_and_mixed_team_composition,,"{'variance_across_trials': 0.21484375, 'per_state_agreement': None, 'outcome_stability': 0.5, 'accuracy_variance': None, 'nash_distance_variance': 0.0214734375}",blotto_vs_bots,blotto,0.0,0.0,True,1.0,3,8,qwen2_5_7b_quantization_subset,structured_reasoning,structured_reasoning_v1,run_20260411_002628_032b2a0_dirty,quantization_subset,parallel_qmix,architecture,0.125,1,0.5,4
,0.15875,,quantization_and_mixed_team_composition,,"{'variance_across_trials': 0.18359375, 'per_state_agreement': None, 'outcome_stability': 0.625, 'accuracy_variance': None, 'nash_distance_variance': 0.0134859375}",blotto_vs_bots,blotto,0.0,0.0,True,1.0,5,8,qwen2_5_7b_quantization_subset,structured_reasoning,structured_reasoning_v1,run_20260411_002628_032b2a0_dirty,quantization_subset,parallel_f16f16q4,architecture,0.125,1,0.25,2
,0.065,,quantization_and_mixed_team_composition,,"{'variance_across_trials': 0.1875, 'per_state_agreement': None, 'outcome_stability': 0.75, 'accuracy_variance': None, 'nash_distance_variance': 0.001175}",blotto_vs_bots,blotto,0.0,0.0,True,1.0,2,8,qwen2_5_7b_quantization_subset,structured_reasoning,structured_reasoning_v1,run_20260411_002628_032b2a0_dirty,quantization_subset,parallel_q4q4f16,architecture,0.0,0,0.75,6
,0.28,,quantization_and_mixed_team_composition,,"{'variance_across_trials': 0.1875, 'per_state_agreement': None, 'outcome_stability': 0.75, 'accuracy_variance': None, 'nash_distance_variance': 0.010125}",blotto_vs_bots,blotto,0.0,0.0,True,1.0,2,8,qwen2_5_7b_quantization_subset,structured_reasoning,structured_reasoning_v1,run_20260411_002628_032b2a0_dirty,quantization_subset,hierarchical_qmix,architecture,0.0,0,0.75,6
,0.21125,,quantization_and_mixed_team_composition,,"{'variance_across_trials': 0.21484375, 'per_state_agreement': None, 'outcome_stability': 0.5, 'accuracy_variance': None, 'nash_distance_variance': 0.0210359375}",blotto_vs_bots,blotto,0.0,0.0,True,1.0,3,8,qwen2_5_7b_quantization_subset,structured_reasoning,structured_reasoning_v1,run_20260411_002628_032b2a0_dirty,quantization_subset,hierarchical_f16f16q4,architecture,0.125,1,0.5,4
,0.2325,,quantization_and_mixed_team_composition,,"{'variance_across_trials': 0.21484375, 'per_state_agreement': None, 'outcome_stability': 0.5, 'accuracy_variance': None, 'nash_distance_variance': 0.019543750000000002}",blotto_vs_bots,blotto,0.0,0.0,True,1.0,3,8,qwen2_5_7b_quantization_subset,structured_reasoning,structured_reasoning_v1,run_20260411_002628_032b2a0_dirty,quantization_subset,hierarchical_q4q4f16,architecture,0.125,1,0.5,4
14601.58335,,0.7083333333333333,quantization_and_mixed_team_composition,29.165,"{'variance_across_trials': 0.0, 'per_state_agreement': 0.8333333333333334, 'outcome_stability': 1.0, 'accuracy_variance': 17.347224999999995, 'nash_distance_variance': None}",connect4_oracle_accuracy,connect4,0.0,0.0,True,1.0,2,2,qwen2_5_7b_quantization_subset,structured_reasoning,structured_reasoning_v1,run_20260411_002628_032b2a0_dirty,quantization_subset,parallel_qmix,architecture,0.0,0,0.0,0
7184.1,,0.7285714285714285,quantization_and_mixed_team_composition,27.145,"{'variance_across_trials': 0.0, 'per_state_agreement': 0.75, 'outcome_stability': 1.0, 'accuracy_variance': 165.251025, 'nash_distance_variance': None}",connect4_oracle_accuracy,connect4,0.0,0.0,True,1.0,2,2,qwen2_5_7b_quantization_subset,structured_reasoning,structured_reasoning_v1,run_20260411_002628_032b2a0_dirty,quantization_subset,parallel_f16f16q4,architecture,0.0,0,0.0,0
8719.9697,,0.7386363636363636,quantization_and_mixed_team_composition,26.134999999999998,"{'variance_across_trials': 0.0, 'per_state_agreement': 0.75, 'outcome_stability': 1.0, 'accuracy_variance': 1.2882249999999995, 'nash_distance_variance': None}",connect4_oracle_accuracy,connect4,0.0,0.0,True,1.0,2,2,qwen2_5_7b_quantization_subset,structured_reasoning,structured_reasoning_v1,run_20260411_002628_032b2a0_dirty,quantization_subset,parallel_q4q4f16,architecture,0.0,0,0.0,0
17159.2857,,0.8285714285714285,quantization_and_mixed_team_composition,17.145,"{'variance_across_trials': 0.0, 'per_state_agreement': 0.75, 'outcome_stability': 1.0, 'accuracy_variance': 8.151025000000002, 'nash_distance_variance': None}",connect4_oracle_accuracy,connect4,0.0,0.0,True,1.0,2,2,qwen2_5_7b_quantization_subset,structured_reasoning,structured_reasoning_v1,run_20260411_002628_032b2a0_dirty,quantization_subset,hierarchical_qmix,architecture,0.0,0,0.0,0
4181.91665,,0.6666666666666667,quantization_and_mixed_team_composition,33.335,"{'variance_across_trials': 0.0, 'per_state_agreement': 0.75, 'outcome_stability': 1.0, 'accuracy_variance': 69.47222500000001, 'nash_distance_variance': None}",connect4_oracle_accuracy,connect4,0.05,0.05,True,0.95,2,2,qwen2_5_7b_quantization_subset,structured_reasoning,structured_reasoning_v1,run_20260411_002628_032b2a0_dirty,quantization_subset,hierarchical_f16f16q4,architecture,0.0,0,0.0,0
16662.3333,,0.8333333333333334,quantization_and_mixed_team_composition,16.67,"{'variance_across_trials': 0.0, 'per_state_agreement': 0.5, 'outcome_stability': 1.0, 'accuracy_variance': 0.0, 'nash_distance_variance': None}",connect4_oracle_accuracy,connect4,0.0,0.0,True,1.0,2,2,qwen2_5_7b_quantization_subset,structured_reasoning,structured_reasoning_v1,run_20260411_002628_032b2a0_dirty,quantization_subset,hierarchical_q4q4f16,architecture,0.0,0,0.0,0
,0.15931034482758621,,quantization_and_mixed_team_composition,,"{'variance_across_trials': 0.2, 'per_state_agreement': 0.5666666666666667, 'outcome_stability': 0.4, 'accuracy_variance': None, 'nash_distance_variance': 0.013702972651605232}",internal_ai_tournament,blotto,0.03333333333333333,0.03333333333333333,True,0.9666666666666667,24,60,qwen2_5_7b_quantization_subset,structured_reasoning,,run_20260411_002628_032b2a0_dirty,quantization_subset,qwen2_5_7b_quantization_subset,model,0.2,12,0.4,24
,,,quantization_and_mixed_team_composition,,"{'variance_across_trials': 0.24166666666666667, 'per_state_agreement': 0.6222619047619048, 'outcome_stability': 0.48333333333333334, 'accuracy_variance': None, 'nash_distance_variance': None}",internal_ai_tournament,connect4,0.05063291139240506,0.05063291139240506,True,0.9493670886075949,29,60,qwen2_5_7b_quantization_subset,structured_reasoning,,run_20260411_002628_032b2a0_dirty,quantization_subset,qwen2_5_7b_quantization_subset,model,0.03333333333333333,2,0.48333333333333334,29
,0.18229166666666666,,quantization_and_mixed_team_composition,,"{'variance_across_trials': 0.2222222222222222, 'per_state_agreement': None, 'outcome_stability': 0.5416666666666666, 'accuracy_variance': None, 'nash_distance_variance': 0.019225998263888888}",blotto_vs_bots,blotto,0.0,0.0,True,1.0,18,48,qwen2_5_7b_quantization_subset,structured_reasoning,,run_20260411_002628_032b2a0_dirty,quantization_subset,qwen2_5_7b_quantization_subset,model,0.08333333333333333,4,0.5416666666666666,26
11418.198116666666,,0.7506854256854257,quantization_and_mixed_team_composition,24.9325,"{'variance_across_trials': 0.0, 'per_state_agreement': 0.5868055555555556, 'outcome_stability': 1.0, 'accuracy_variance': 80.88016875, 'nash_distance_variance': None}",connect4_oracle_accuracy,connect4,0.01020408163265306,0.01020408163265306,True,0.9897959183673469,12,12,qwen2_5_7b_quantization_subset,structured_reasoning,,run_20260411_002628_032b2a0_dirty,quantization_subset,qwen2_5_7b_quantization_subset,model,0.0,0,0.0,0
,0.15931034482758621,,quantization_and_mixed_team_composition,,"{'variance_across_trials': 0.2, 'per_state_agreement': 0.5666666666666667, 'outcome_stability': 0.4, 'accuracy_variance': None, 'nash_distance_variance': 0.013702972651605232}",internal_ai_tournament,blotto,0.03333333333333333,0.03333333333333333,True,0.9666666666666667,24,60,qwen2_5_7b_quantization_subset,structured_reasoning,,run_20260411_002628_032b2a0_dirty,quantization_subset,structured_reasoning_v1,prompt,0.2,12,0.4,24
,,,quantization_and_mixed_team_composition,,"{'variance_across_trials': 0.24166666666666667, 'per_state_agreement': 0.6222619047619048, 'outcome_stability': 0.48333333333333334, 'accuracy_variance': None, 'nash_distance_variance': None}",internal_ai_tournament,connect4,0.05063291139240506,0.05063291139240506,True,0.9493670886075949,29,60,qwen2_5_7b_quantization_subset,structured_reasoning,,run_20260411_002628_032b2a0_dirty,quantization_subset,structured_reasoning_v1,prompt,0.03333333333333333,2,0.48333333333333334,29
,0.18229166666666666,,quantization_and_mixed_team_composition,,"{'variance_across_trials': 0.2222222222222222, 'per_state_agreement': None, 'outcome_stability': 0.5416666666666666, 'accuracy_variance': None, 'nash_distance_variance': 0.019225998263888888}",blotto_vs_bots,blotto,0.0,0.0,True,1.0,18,48,qwen2_5_7b_quantization_subset,structured_reasoning,,run_20260411_002628_032b2a0_dirty,quantization_subset,structured_reasoning_v1,prompt,0.08333333333333333,4,0.5416666666666666,26
11418.198116666666,,0.7506854256854257,quantization_and_mixed_team_composition,24.9325,"{'variance_across_trials': 0.0, 'per_state_agreement': 0.5868055555555556, 'outcome_stability': 1.0, 'accuracy_variance': 80.88016875, 'nash_distance_variance': None}",connect4_oracle_accuracy,connect4,0.01020408163265306,0.01020408163265306,True,0.9897959183673469,12,12,qwen2_5_7b_quantization_subset,structured_reasoning,,run_20260411_002628_032b2a0_dirty,quantization_subset,structured_reasoning_v1,prompt,0.0,0,0.0,0
,0.14833333333333334,,,,"{'variance_across_trials': 0.0, 'per_state_agreement': None, 'outcome_stability': 1.0, 'accuracy_variance': None, 'nash_distance_variance': 0.0024138888888888886}",internal_ai_tournament,blotto,0.0,0.0,False,1.0,0,6,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260411_213908_032b2a0_dirty,baseline_architecture_benchmark,single,architecture,1.0,6,0.0,0
,0.125,,,,"{'variance_across_trials': 0.0, 'per_state_agreement': None, 'outcome_stability': 1.0, 'accuracy_variance': None, 'nash_distance_variance': 0.004525}",internal_ai_tournament,blotto,0.0,0.0,False,1.0,0,6,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260411_213908_032b2a0_dirty,baseline_architecture_benchmark,parallel,architecture,1.0,6,0.0,0
,,,,,"{'variance_across_trials': 0.0, 'per_state_agreement': 1.0, 'outcome_stability': 1.0, 'accuracy_variance': None, 'nash_distance_variance': None}",internal_ai_tournament,connect4,0.0,0.0,False,1.0,0,6,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260411_213908_032b2a0_dirty,baseline_architecture_benchmark,single,architecture,0.0,0,1.0,6
,,,,,"{'variance_across_trials': 0.25, 'per_state_agreement': 1.0, 'outcome_stability': 0.5, 'accuracy_variance': None, 'nash_distance_variance': None}",internal_ai_tournament,connect4,0.0,0.0,False,1.0,3,6,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260411_213908_032b2a0_dirty,baseline_architecture_benchmark,parallel,architecture,0.0,0,0.5,3
,0.12666666666666668,,,,"{'variance_across_trials': 0.0, 'per_state_agreement': None, 'outcome_stability': 1.0, 'accuracy_variance': None, 'nash_distance_variance': 0.003255555555555556}",internal_ai_tournament,blotto,0.0,0.0,False,1.0,0,6,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260411_213908_032b2a0_dirty,baseline_architecture_benchmark,hierarchical,architecture,1.0,6,0.0,0
,,,,,"{'variance_across_trials': 0.0, 'per_state_agreement': 1.0, 'outcome_stability': 1.0, 'accuracy_variance': None, 'nash_distance_variance': None}",internal_ai_tournament,connect4,0.0,0.0,False,1.0,6,6,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260411_213908_032b2a0_dirty,baseline_architecture_benchmark,hierarchical,architecture,0.0,0,0.0,0
,0.14166666666666666,,,,"{'variance_across_trials': 0.1388888888888889, 'per_state_agreement': None, 'outcome_stability': 0.8333333333333334, 'accuracy_variance': None, 'nash_distance_variance': 0.006813888888888889}",blotto_vs_bots,blotto,0.0,0.0,False,1.0,10,12,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260411_213908_032b2a0_dirty,baseline_architecture_benchmark,single,architecture,0.0,0,0.16666666666666666,2
,0.15916666666666668,,,,"{'variance_across_trials': 0.24305555555555555, 'per_state_agreement': None, 'outcome_stability': 0.5833333333333334, 'accuracy_variance': None, 'nash_distance_variance': 0.003557638888888889}",blotto_vs_bots,blotto,0.0,0.0,False,1.0,7,12,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260411_213908_032b2a0_dirty,baseline_architecture_benchmark,parallel,architecture,0.0,0,0.4166666666666667,5
,0.16333333333333333,,,,"{'variance_across_trials': 0.1875, 'per_state_agreement': None, 'outcome_stability': 0.75, 'accuracy_variance': None, 'nash_distance_variance': 0.006622222222222222}",blotto_vs_bots,blotto,0.0,0.0,False,1.0,9,12,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260411_213908_032b2a0_dirty,baseline_architecture_benchmark,hierarchical,architecture,0.0,0,0.25,3
20010.8,,0.8,,20.0,"{'variance_across_trials': 0.0, 'per_state_agreement': 1.0, 'outcome_stability': 1.0, 'accuracy_variance': 0.0, 'nash_distance_variance': None}",connect4_oracle_accuracy,connect4,0.0,0.0,False,1.0,3,3,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260411_213908_032b2a0_dirty,baseline_architecture_benchmark,single,architecture,0.0,0,0.0,0
20010.8,,0.8,,20.0,"{'variance_across_trials': 0.0, 'per_state_agreement': 1.0, 'outcome_stability': 1.0, 'accuracy_variance': 0.0, 'nash_distance_variance': None}",connect4_oracle_accuracy,connect4,0.0,0.0,False,1.0,3,3,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260411_213908_032b2a0_dirty,baseline_architecture_benchmark,parallel,architecture,0.0,0,0.0,0
20010.8,,0.8,,20.0,"{'variance_across_trials': 0.0, 'per_state_agreement': 1.0, 'outcome_stability': 1.0, 'accuracy_variance': 0.0, 'nash_distance_variance': None}",connect4_oracle_accuracy,connect4,0.0,0.0,False,1.0,3,3,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260411_213908_032b2a0_dirty,baseline_architecture_benchmark,hierarchical,architecture,0.0,0,0.0,0
,0.13333333333333333,,,,"{'variance_across_trials': 0.0, 'per_state_agreement': 1.0, 'outcome_stability': 1.0, 'accuracy_variance': None, 'nash_distance_variance': 0.003511111111111111}",internal_ai_tournament,blotto,0.0,0.0,False,1.0,0,18,mock-deterministic,structured_reasoning,,run_20260411_213908_032b2a0_dirty,baseline_architecture_benchmark,mock-deterministic,model,1.0,18,0.0,0
,,,,,"{'variance_across_trials': 0.25, 'per_state_agreement': 1.0, 'outcome_stability': 0.5, 'accuracy_variance': None, 'nash_distance_variance': None}",internal_ai_tournament,connect4,0.0,0.0,False,1.0,9,18,mock-deterministic,structured_reasoning,,run_20260411_213908_032b2a0_dirty,baseline_architecture_benchmark,mock-deterministic,model,0.0,0,0.5,9
,0.15472222222222223,,,,"{'variance_across_trials': 0.2006172839506173, 'per_state_agreement': None, 'outcome_stability': 0.7222222222222222, 'accuracy_variance': None, 'nash_distance_variance': 0.005752700617283951}",blotto_vs_bots,blotto,0.0,0.0,False,1.0,26,36,mock-deterministic,structured_reasoning,,run_20260411_213908_032b2a0_dirty,baseline_architecture_benchmark,mock-deterministic,model,0.0,0,0.2777777777777778,10
20010.8,,0.8,,20.0,"{'variance_across_trials': 0.0, 'per_state_agreement': 1.0, 'outcome_stability': 1.0, 'accuracy_variance': 0.0, 'nash_distance_variance': None}",connect4_oracle_accuracy,connect4,0.0,0.0,False,1.0,9,9,mock-deterministic,structured_reasoning,,run_20260411_213908_032b2a0_dirty,baseline_architecture_benchmark,mock-deterministic,model,0.0,0,0.0,0
,0.13333333333333333,,,,"{'variance_across_trials': 0.0, 'per_state_agreement': 1.0, 'outcome_stability': 1.0, 'accuracy_variance': None, 'nash_distance_variance': 0.003511111111111111}",internal_ai_tournament,blotto,0.0,0.0,False,1.0,0,18,mock-deterministic,structured_reasoning,,run_20260411_213908_032b2a0_dirty,baseline_architecture_benchmark,structured_reasoning_v1,prompt,1.0,18,0.0,0
,,,,,"{'variance_across_trials': 0.25, 'per_state_agreement': 1.0, 'outcome_stability': 0.5, 'accuracy_variance': None, 'nash_distance_variance': None}",internal_ai_tournament,connect4,0.0,0.0,False,1.0,9,18,mock-deterministic,structured_reasoning,,run_20260411_213908_032b2a0_dirty,baseline_architecture_benchmark,structured_reasoning_v1,prompt,0.0,0,0.5,9
,0.15472222222222223,,,,"{'variance_across_trials': 0.2006172839506173, 'per_state_agreement': None, 'outcome_stability': 0.7222222222222222, 'accuracy_variance': None, 'nash_distance_variance': 0.005752700617283951}",blotto_vs_bots,blotto,0.0,0.0,False,1.0,26,36,mock-deterministic,structured_reasoning,,run_20260411_213908_032b2a0_dirty,baseline_architecture_benchmark,structured_reasoning_v1,prompt,0.0,0,0.2777777777777778,10
20010.8,,0.8,,20.0,"{'variance_across_trials': 0.0, 'per_state_agreement': 1.0, 'outcome_stability': 1.0, 'accuracy_variance': 0.0, 'nash_distance_variance': None}",connect4_oracle_accuracy,connect4,0.0,0.0,False,1.0,9,9,mock-deterministic,structured_reasoning,,run_20260411_213908_032b2a0_dirty,baseline_architecture_benchmark,structured_reasoning_v1,prompt,0.0,0,0.0,0
,0.14833333333333334,,,,"{'variance_across_trials': 0.0, 'per_state_agreement': None, 'outcome_stability': 1.0, 'accuracy_variance': None, 'nash_distance_variance': 0.0024138888888888886}",internal_ai_tournament,blotto,0.0,0.0,False,1.0,0,6,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260411_214117_032b2a0_dirty,baseline_architecture_benchmark,single,architecture,1.0,6,0.0,0
,0.125,,,,"{'variance_across_trials': 0.0, 'per_state_agreement': None, 'outcome_stability': 1.0, 'accuracy_variance': None, 'nash_distance_variance': 0.004525}",internal_ai_tournament,blotto,0.0,0.0,False,1.0,0,6,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260411_214117_032b2a0_dirty,baseline_architecture_benchmark,parallel,architecture,1.0,6,0.0,0
,,,,,"{'variance_across_trials': 0.0, 'per_state_agreement': 1.0, 'outcome_stability': 1.0, 'accuracy_variance': None, 'nash_distance_variance': None}",internal_ai_tournament,connect4,0.0,0.0,False,1.0,0,6,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260411_214117_032b2a0_dirty,baseline_architecture_benchmark,single,architecture,0.0,0,1.0,6
