scope,run_id,run_label,benchmark_name,model,prompt_family_id,experiment_group,game,variant_name,architecture_id,architecture_name,trial_count,run_count,outcome_score_mean,outcome_score_variance,outcome_score_stddev,outcome_score_observations,invalid_rate_mean,invalid_rate_variance,invalid_rate_stddev,invalid_rate_observations,nash_distance_mean,nash_distance_variance,nash_distance_stddev,nash_distance_observations,oracle_accuracy_mean,oracle_accuracy_variance,oracle_accuracy_stddev,oracle_accuracy_observations,value_gap_mean,value_gap_variance,value_gap_stddev,value_gap_observations,blunder_rate_mean,blunder_rate_variance,blunder_rate_stddev,blunder_rate_observations
experiment,,quantization_subset,multi_agent_llm_game_benchmark_quantization_subset,qwen2_5_7b_quantization_subset,structured_reasoning_v1,blotto_vs_bots,blotto,discrete_blotto_v1,hierarchical_qmix,Hierarchical Team (Q4->Q8->F16),16,2,0.625,0.109375,0.33071891388307384,16,0.5,0.25,0.5,16,0.28,0.010125,0.10062305898749054,8,,,,0,,,,0,,,,0
experiment,,quantization_subset,multi_agent_llm_game_benchmark_quantization_subset,qwen2_5_7b_quantization_subset,structured_reasoning_v1,blotto_vs_bots,blotto,discrete_blotto_v1,parallel_f16f16q4,Parallel Team (F16+F16+Q4),16,2,0.40625,0.1005859375,0.31715286140913185,16,0.5,0.25,0.5,16,0.15875,0.0134859375,0.11612896925401517,8,,,,0,,,,0,,,,0
experiment,,quantization_subset,multi_agent_llm_game_benchmark_quantization_subset,qwen2_5_7b_quantization_subset,structured_reasoning_v1,blotto_vs_bots,blotto,discrete_blotto_v1,parallel_q4q4f16,Parallel Team (Q4+Q4+F16),16,2,0.625,0.109375,0.33071891388307384,16,0.5,0.25,0.5,16,0.065,0.001175,0.03427827300200522,8,,,,0,,,,0,,,,0
experiment,,quantization_subset,multi_agent_llm_game_benchmark_quantization_subset,qwen2_5_7b_quantization_subset,structured_reasoning_v1,blotto_vs_bots,blotto,discrete_blotto_v1,parallel_qmix,Parallel Team (Q4+Q8+F16),16,2,0.53125,0.1083984375,0.32923917977664807,16,0.5,0.25,0.5,16,0.14625,0.0214734375,0.14653817761934942,8,,,,0,,,,0,,,,0
experiment,,quantization_subset,multi_agent_llm_game_benchmark_quantization_subset,qwen2_5_7b_quantization_subset,structured_reasoning_v1,connect4_oracle_accuracy,connect4,gravity_grid_standard_v1,hierarchical_f16f16q4,Hierarchical Team (Q4->F16->F16),4,2,0.0,0.0,0.0,4,0.5208333333333334,0.23046875,0.480071609241788,4,,,,0,47.16,229.39124999999999,15.145667697397826,4,6448.4697,13829248.467121696,3718.7697518294535,4,0.5284090909090909,0.022938906106519743,0.1514559543448845,4
experiment,,quantization_subset,multi_agent_llm_game_benchmark_quantization_subset,qwen2_5_7b_quantization_subset,structured_reasoning_v1,connect4_oracle_accuracy,connect4,gravity_grid_standard_v1,hierarchical_q4q4f16,Hierarchical Team (Q4->Q4->F16),4,2,0.0,0.0,0.0,4,0.5,0.25,0.5,4,,,,0,27.3975,279.33706874999996,16.713379931958706,4,14894.4479,26775076.57073628,5174.463892108658,4,0.7260416666666667,0.027937282986111117,0.16714449732525183,4
experiment,,quantization_subset,multi_agent_llm_game_benchmark_quantization_subset,qwen2_5_7b_quantization_subset,structured_reasoning_v1,connect4_oracle_accuracy,connect4,gravity_grid_standard_v1,hierarchical_qmix,Hierarchical Team (Q4->Q8->F16),4,2,0.0,0.0,0.0,4,0.5,0.25,0.5,4,,,,0,23.9125,66.00576875,8.124393438897455,4,13972.33035,15730210.965518368,3966.1329989699498,4,0.7608766233766233,0.00660490280823073,0.08127055314337862,4
experiment,,quantization_subset,multi_agent_llm_game_benchmark_quantization_subset,qwen2_5_7b_quantization_subset,structured_reasoning_v1,connect4_oracle_accuracy,connect4,gravity_grid_standard_v1,parallel_f16f16q4,Parallel Team (F16+F16+Q4),4,2,0.0,0.0,0.0,4,0.5,0.25,0.5,4,,,,0,29.822499999999998,117.91951875000001,10.859075409536487,4,14840.55,87299266.1075,9343.407628242492,4,0.7017857142857142,0.011795280612244897,0.10860607999667835,4
experiment,,quantization_subset,multi_agent_llm_game_benchmark_quantization_subset,qwen2_5_7b_quantization_subset,structured_reasoning_v1,connect4_oracle_accuracy,connect4,gravity_grid_standard_v1,parallel_q4q4f16,Parallel Team (Q4+Q4+F16),4,2,0.0,0.0,0.0,4,0.5,0.25,0.5,4,,,,0,24.43,261.76395,16.179120804295888,4,10617.666675,81603259.16369931,9033.452228450611,4,0.7556818181818181,0.026181559917355376,0.16180716893066072,4
experiment,,quantization_subset,multi_agent_llm_game_benchmark_quantization_subset,qwen2_5_7b_quantization_subset,structured_reasoning_v1,connect4_oracle_accuracy,connect4,gravity_grid_standard_v1,parallel_qmix,Parallel Team (Q4+Q8+F16),4,2,0.0,0.0,0.0,4,0.5,0.25,0.5,4,,,,0,31.119999999999997,97.97344999999999,9.898153868272608,4,12305.5609,57303961.77389182,7569.938029725991,4,0.6887820512820513,0.00980060404339251,0.09899800019895609,4
experiment,,quantization_subset,multi_agent_llm_game_benchmark_quantization_subset,qwen2_5_7b_quantization_subset,structured_reasoning_v1,internal_ai_tournament,blotto,discrete_blotto_v1,hierarchical_f16f16q4,Hierarchical Team (Q4->F16->F16),20,2,0.475,0.086875,0.2947456530637899,20,0.55,0.2475,0.49749371855331,20,0.17444444444444446,0.008202469135802469,0.0905674838769548,9,,,,0,,,,0,,,,0
experiment,,quantization_subset,multi_agent_llm_game_benchmark_quantization_subset,qwen2_5_7b_quantization_subset,structured_reasoning_v1,internal_ai_tournament,blotto,discrete_blotto_v1,hierarchical_q4q4f16,Hierarchical Team (Q4->Q4->F16),20,2,0.575,0.106875,0.3269174207655505,20,0.5,0.25,0.5,20,0.157,0.0071010000000000005,0.08426743143112884,10,,,,0,,,,0,,,,0
experiment,,quantization_subset,multi_agent_llm_game_benchmark_quantization_subset,qwen2_5_7b_quantization_subset,structured_reasoning_v1,internal_ai_tournament,blotto,discrete_blotto_v1,hierarchical_qmix,Hierarchical Team (Q4->Q8->F16),20,2,0.45,0.0975,0.3122498999199199,20,0.5,0.25,0.5,20,0.188,0.024116,0.1552932709424333,10,,,,0,,,,0,,,,0
experiment,,quantization_subset,multi_agent_llm_game_benchmark_quantization_subset,qwen2_5_7b_quantization_subset,structured_reasoning_v1,internal_ai_tournament,blotto,discrete_blotto_v1,parallel_f16f16q4,Parallel Team (F16+F16+Q4),20,2,0.5,0.1,0.31622776601683794,20,0.5,0.25,0.5,20,0.12100000000000001,0.008609,0.09278469701410896,10,,,,0,,,,0,,,,0
experiment,,quantization_subset,multi_agent_llm_game_benchmark_quantization_subset,qwen2_5_7b_quantization_subset,structured_reasoning_v1,internal_ai_tournament,blotto,discrete_blotto_v1,parallel_q4q4f16,Parallel Team (Q4+Q4+F16),20,2,0.45,0.0975,0.3122498999199199,20,0.55,0.2475,0.49749371855331,20,0.12111111111111111,0.017520987654320988,0.1323668676607594,9,,,,0,,,,0,,,,0
experiment,,quantization_subset,multi_agent_llm_game_benchmark_quantization_subset,qwen2_5_7b_quantization_subset,structured_reasoning_v1,internal_ai_tournament,blotto,discrete_blotto_v1,parallel_qmix,Parallel Team (Q4+Q8+F16),20,2,0.55,0.0975,0.3122498999199199,20,0.5,0.25,0.5,20,0.192,0.011616,0.10777754868245984,10,,,,0,,,,0,,,,0
experiment,,quantization_subset,multi_agent_llm_game_benchmark_quantization_subset,qwen2_5_7b_quantization_subset,structured_reasoning_v1,internal_ai_tournament,connect4,gravity_grid_standard_v1,hierarchical_f16f16q4,Hierarchical Team (Q4->F16->F16),20,2,0.525,0.236875,0.4866980583482946,20,0.5023809523809524,0.24772675736961453,0.4977215661086171,20,,,,0,,,,0,,,,0,,,,0
experiment,,quantization_subset,multi_agent_llm_game_benchmark_quantization_subset,qwen2_5_7b_quantization_subset,structured_reasoning_v1,internal_ai_tournament,connect4,gravity_grid_standard_v1,hierarchical_q4q4f16,Hierarchical Team (Q4->Q4->F16),20,2,0.375,0.221875,0.4710360920354193,20,0.5029411764705882,0.24722318339100346,0.49721542955845954,20,,,,0,,,,0,,,,0,,,,0
experiment,,quantization_subset,multi_agent_llm_game_benchmark_quantization_subset,qwen2_5_7b_quantization_subset,structured_reasoning_v1,internal_ai_tournament,connect4,gravity_grid_standard_v1,hierarchical_qmix,Hierarchical Team (Q4->Q8->F16),20,2,0.5,0.25,0.5,20,0.5394736842105263,0.24013157894736842,0.4900322223562124,20,,,,0,,,,0,,,,0,,,,0
experiment,,quantization_subset,multi_agent_llm_game_benchmark_quantization_subset,qwen2_5_7b_quantization_subset,structured_reasoning_v1,internal_ai_tournament,connect4,gravity_grid_standard_v1,parallel_f16f16q4,Parallel Team (F16+F16+Q4),20,2,0.6,0.24,0.4898979485566356,20,0.5,0.25,0.5,20,,,,0,,,,0,,,,0,,,,0
experiment,,quantization_subset,multi_agent_llm_game_benchmark_quantization_subset,qwen2_5_7b_quantization_subset,structured_reasoning_v1,internal_ai_tournament,connect4,gravity_grid_standard_v1,parallel_q4q4f16,Parallel Team (Q4+Q4+F16),20,2,0.6,0.24,0.4898979485566356,20,0.5394736842105263,0.24013157894736842,0.4900322223562124,20,,,,0,,,,0,,,,0,,,,0
experiment,,quantization_subset,multi_agent_llm_game_benchmark_quantization_subset,qwen2_5_7b_quantization_subset,structured_reasoning_v1,internal_ai_tournament,connect4,gravity_grid_standard_v1,parallel_qmix,Parallel Team (Q4+Q8+F16),20,2,0.4,0.24,0.4898979485566356,20,0.5,0.25,0.5,20,,,,0,,,,0,,,,0,,,,0
experiment,,runtime_smoke,runtime_smoke,mock-deterministic,,internal_ai_tournament,blotto,blotto,hierarchical_team,Hierarchical Team,2,1,0.5,0.0,0.0,2,0.0,0.0,0.0,2,,,,0,,,,0,,,,0,,,,0
experiment,,runtime_smoke,runtime_smoke,mock-deterministic,,internal_ai_tournament,blotto,blotto,parallel_team,Parallel Team,2,1,0.5,0.0,0.0,2,0.0,0.0,0.0,2,,,,0,,,,0,,,,0,,,,0
experiment,,runtime_smoke,runtime_smoke,mock-deterministic,,internal_ai_tournament,blotto,blotto,single_agent,Single Agent,2,1,0.5,0.0,0.0,2,0.0,0.0,0.0,2,,,,0,,,,0,,,,0,,,,0
experiment,,runtime_smoke,runtime_smoke,mock-deterministic,,internal_ai_tournament,connect4,connect4,hierarchical_team,Hierarchical Team,2,1,0.0,0.0,0.0,2,0.0,0.0,0.0,2,,,,0,,,,0,,,,0,,,,0
experiment,,runtime_smoke,runtime_smoke,mock-deterministic,,internal_ai_tournament,connect4,connect4,parallel_team,Parallel Team,2,1,0.5,0.25,0.5,2,0.0,0.0,0.0,2,,,,0,,,,0,,,,0,,,,0
experiment,,runtime_smoke,runtime_smoke,mock-deterministic,,internal_ai_tournament,connect4,connect4,single_agent,Single Agent,2,1,1.0,0.0,0.0,2,0.0,0.0,0.0,2,,,,0,,,,0,,,,0,,,,0
