architecture_ids,architecture_names,architecture_types,backend,benchmark_name,completed_at,duration_ms,experiment_group,game,game_parameters,model,outcome_label,prompt_family,prompt_family_id,prompt_version,record_type,run_id,seed,started_at,trial,trial_id,variant_name
"[""parallel_llh"", ""hierarchical_lmh""]","[""Parallel Team (Low+Low+High)"", ""Hierarchical Team (Low->Med->High)""]","[""parallel"", ""hierarchical""]",ollama,multi_agent_llm_game_benchmark_model_scale_subset,2026-04-11T03:37:34Z,377000,internal_ai_tournament,connect4,"{""columns"": 7, ""connect_length"": 4, ""display_name"": ""Gravity Grid Game"", ""game_id"": ""connect4"", ""oracle_depth"": 4, ""oracle_metric"": {""description"": ""Count a move as accurate if it matches any oracle-equivalent best move, and also record the oracle value gap."", ""type"": ""any_optimal_move_plus_value_gap""}, ""rows"": 6, ""variant_name"": ""gravity_grid_standard_v1""}",qwen2_5_param_count_subset,Parallel Team (Low+Low+High),structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260410_215833_032b2a0_dirty,2527413599,2026-04-11T03:31:17Z,2,run_20260410_215833_032b2a0_dirty::internal_ai_tournament::connect4::2::2527413599,gravity_grid_standard_v1
"[""parallel_llh"", ""hierarchical_hhl""]","[""Parallel Team (Low+Low+High)"", ""Hierarchical Team (Low->High->High)""]","[""parallel"", ""hierarchical""]",ollama,multi_agent_llm_game_benchmark_model_scale_subset,2026-04-11T03:38:06Z,32000,internal_ai_tournament,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",qwen2_5_param_count_subset,Hierarchical Team (Low->High->High),structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260410_215833_032b2a0_dirty,1855181710,2026-04-11T03:37:34Z,2,run_20260410_215833_032b2a0_dirty::internal_ai_tournament::blotto::2::1855181710,discrete_blotto_v1
"[""parallel_llh"", ""hierarchical_hhl""]","[""Parallel Team (Low+Low+High)"", ""Hierarchical Team (Low->High->High)""]","[""parallel"", ""hierarchical""]",ollama,multi_agent_llm_game_benchmark_model_scale_subset,2026-04-11T03:41:17Z,191000,internal_ai_tournament,connect4,"{""columns"": 7, ""connect_length"": 4, ""display_name"": ""Gravity Grid Game"", ""game_id"": ""connect4"", ""oracle_depth"": 4, ""oracle_metric"": {""description"": ""Count a move as accurate if it matches any oracle-equivalent best move, and also record the oracle value gap."", ""type"": ""any_optimal_move_plus_value_gap""}, ""rows"": 6, ""variant_name"": ""gravity_grid_standard_v1""}",qwen2_5_param_count_subset,Parallel Team (Low+Low+High),structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260410_215833_032b2a0_dirty,2839255476,2026-04-11T03:38:06Z,2,run_20260410_215833_032b2a0_dirty::internal_ai_tournament::connect4::2::2839255476,gravity_grid_standard_v1
"[""parallel_llh"", ""hierarchical_llh""]","[""Parallel Team (Low+Low+High)"", ""Hierarchical Team (Low->Low->High)""]","[""parallel"", ""hierarchical""]",ollama,multi_agent_llm_game_benchmark_model_scale_subset,2026-04-11T03:41:45Z,28000,internal_ai_tournament,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",qwen2_5_param_count_subset,Parallel Team (Low+Low+High),structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260410_215833_032b2a0_dirty,4084652223,2026-04-11T03:41:17Z,2,run_20260410_215833_032b2a0_dirty::internal_ai_tournament::blotto::2::4084652223,discrete_blotto_v1
"[""parallel_llh"", ""hierarchical_llh""]","[""Parallel Team (Low+Low+High)"", ""Hierarchical Team (Low->Low->High)""]","[""parallel"", ""hierarchical""]",ollama,multi_agent_llm_game_benchmark_model_scale_subset,2026-04-11T03:44:29Z,164000,internal_ai_tournament,connect4,"{""columns"": 7, ""connect_length"": 4, ""display_name"": ""Gravity Grid Game"", ""game_id"": ""connect4"", ""oracle_depth"": 4, ""oracle_metric"": {""description"": ""Count a move as accurate if it matches any oracle-equivalent best move, and also record the oracle value gap."", ""type"": ""any_optimal_move_plus_value_gap""}, ""rows"": 6, ""variant_name"": ""gravity_grid_standard_v1""}",qwen2_5_param_count_subset,Hierarchical Team (Low->Low->High),structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260410_215833_032b2a0_dirty,1931743120,2026-04-11T03:41:45Z,2,run_20260410_215833_032b2a0_dirty::internal_ai_tournament::connect4::2::1931743120,gravity_grid_standard_v1
"[""hierarchical_lmh"", ""hierarchical_hhl""]","[""Hierarchical Team (Low->Med->High)"", ""Hierarchical Team (Low->High->High)""]","[""hierarchical"", ""hierarchical""]",ollama,multi_agent_llm_game_benchmark_model_scale_subset,2026-04-11T03:45:04Z,35000,internal_ai_tournament,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",qwen2_5_param_count_subset,Hierarchical Team (Low->Med->High),structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260410_215833_032b2a0_dirty,4095043523,2026-04-11T03:44:29Z,2,run_20260410_215833_032b2a0_dirty::internal_ai_tournament::blotto::2::4095043523,discrete_blotto_v1
"[""hierarchical_lmh"", ""hierarchical_hhl""]","[""Hierarchical Team (Low->Med->High)"", ""Hierarchical Team (Low->High->High)""]","[""hierarchical"", ""hierarchical""]",ollama,multi_agent_llm_game_benchmark_model_scale_subset,2026-04-11T03:50:39Z,335000,internal_ai_tournament,connect4,"{""columns"": 7, ""connect_length"": 4, ""display_name"": ""Gravity Grid Game"", ""game_id"": ""connect4"", ""oracle_depth"": 4, ""oracle_metric"": {""description"": ""Count a move as accurate if it matches any oracle-equivalent best move, and also record the oracle value gap."", ""type"": ""any_optimal_move_plus_value_gap""}, ""rows"": 6, ""variant_name"": ""gravity_grid_standard_v1""}",qwen2_5_param_count_subset,Hierarchical Team (Low->High->High),structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260410_215833_032b2a0_dirty,1630017107,2026-04-11T03:45:04Z,2,run_20260410_215833_032b2a0_dirty::internal_ai_tournament::connect4::2::1630017107,gravity_grid_standard_v1
"[""hierarchical_lmh"", ""hierarchical_llh""]","[""Hierarchical Team (Low->Med->High)"", ""Hierarchical Team (Low->Low->High)""]","[""hierarchical"", ""hierarchical""]",ollama,multi_agent_llm_game_benchmark_model_scale_subset,2026-04-11T03:51:12Z,33000,internal_ai_tournament,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",qwen2_5_param_count_subset,Hierarchical Team (Low->Low->High),structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260410_215833_032b2a0_dirty,896565814,2026-04-11T03:50:39Z,2,run_20260410_215833_032b2a0_dirty::internal_ai_tournament::blotto::2::896565814,discrete_blotto_v1
"[""hierarchical_lmh"", ""hierarchical_llh""]","[""Hierarchical Team (Low->Med->High)"", ""Hierarchical Team (Low->Low->High)""]","[""hierarchical"", ""hierarchical""]",ollama,multi_agent_llm_game_benchmark_model_scale_subset,2026-04-11T03:54:30Z,198000,internal_ai_tournament,connect4,"{""columns"": 7, ""connect_length"": 4, ""display_name"": ""Gravity Grid Game"", ""game_id"": ""connect4"", ""oracle_depth"": 4, ""oracle_metric"": {""description"": ""Count a move as accurate if it matches any oracle-equivalent best move, and also record the oracle value gap."", ""type"": ""any_optimal_move_plus_value_gap""}, ""rows"": 6, ""variant_name"": ""gravity_grid_standard_v1""}",qwen2_5_param_count_subset,Hierarchical Team (Low->Low->High),structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260410_215833_032b2a0_dirty,3757788857,2026-04-11T03:51:12Z,2,run_20260410_215833_032b2a0_dirty::internal_ai_tournament::connect4::2::3757788857,gravity_grid_standard_v1
"[""hierarchical_hhl"", ""hierarchical_llh""]","[""Hierarchical Team (Low->High->High)"", ""Hierarchical Team (Low->Low->High)""]","[""hierarchical"", ""hierarchical""]",ollama,multi_agent_llm_game_benchmark_model_scale_subset,2026-04-11T03:54:51Z,21000,internal_ai_tournament,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",qwen2_5_param_count_subset,Hierarchical Team (Low->High->High),structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260410_215833_032b2a0_dirty,1431394750,2026-04-11T03:54:30Z,2,run_20260410_215833_032b2a0_dirty::internal_ai_tournament::blotto::2::1431394750,discrete_blotto_v1
"[""hierarchical_hhl"", ""hierarchical_llh""]","[""Hierarchical Team (Low->High->High)"", ""Hierarchical Team (Low->Low->High)""]","[""hierarchical"", ""hierarchical""]",ollama,multi_agent_llm_game_benchmark_model_scale_subset,2026-04-11T03:56:49Z,118000,internal_ai_tournament,connect4,"{""columns"": 7, ""connect_length"": 4, ""display_name"": ""Gravity Grid Game"", ""game_id"": ""connect4"", ""oracle_depth"": 4, ""oracle_metric"": {""description"": ""Count a move as accurate if it matches any oracle-equivalent best move, and also record the oracle value gap."", ""type"": ""any_optimal_move_plus_value_gap""}, ""rows"": 6, ""variant_name"": ""gravity_grid_standard_v1""}",qwen2_5_param_count_subset,Hierarchical Team (Low->High->High),structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260410_215833_032b2a0_dirty,2039190772,2026-04-11T03:54:51Z,2,run_20260410_215833_032b2a0_dirty::internal_ai_tournament::connect4::2::2039190772,gravity_grid_standard_v1
"[""parallel_lmh"", ""uniform_bot""]","[""Parallel Team (Low+Med+High)"", ""Uniform Bot""]","[""parallel"", ""baseline_bot""]",ollama,multi_agent_llm_game_benchmark_model_scale_subset,2026-04-11T03:57:13Z,24000,blotto_vs_bots,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",qwen2_5_param_count_subset,Parallel Team (Low+Med+High),structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260410_215833_032b2a0_dirty,2634058861,2026-04-11T03:56:49Z,1,run_20260410_215833_032b2a0_dirty::blotto_vs_bots::blotto::1::2634058861,discrete_blotto_v1
"[""parallel_lmh"", ""random_bot""]","[""Parallel Team (Low+Med+High)"", ""Random Bot""]","[""parallel"", ""baseline_bot""]",ollama,multi_agent_llm_game_benchmark_model_scale_subset,2026-04-11T03:57:31Z,18000,blotto_vs_bots,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",qwen2_5_param_count_subset,Random Bot,structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260410_215833_032b2a0_dirty,2303397214,2026-04-11T03:57:13Z,1,run_20260410_215833_032b2a0_dirty::blotto_vs_bots::blotto::1::2303397214,discrete_blotto_v1
"[""parallel_lmh"", ""high_value_targeting_bot""]","[""Parallel Team (Low+Med+High)"", ""High-Value Targeting Bot""]","[""parallel"", ""baseline_bot""]",ollama,multi_agent_llm_game_benchmark_model_scale_subset,2026-04-11T03:57:51Z,20000,blotto_vs_bots,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",qwen2_5_param_count_subset,Parallel Team (Low+Med+High),structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260410_215833_032b2a0_dirty,1199491414,2026-04-11T03:57:31Z,1,run_20260410_215833_032b2a0_dirty::blotto_vs_bots::blotto::1::1199491414,discrete_blotto_v1
"[""parallel_lmh"", ""nash_approx_bot""]","[""Parallel Team (Low+Med+High)"", ""Nash-Approx Bot""]","[""parallel"", ""baseline_bot""]",ollama,multi_agent_llm_game_benchmark_model_scale_subset,2026-04-11T03:58:13Z,22000,blotto_vs_bots,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",qwen2_5_param_count_subset,Nash-Approx Bot,structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260410_215833_032b2a0_dirty,4232559084,2026-04-11T03:57:51Z,1,run_20260410_215833_032b2a0_dirty::blotto_vs_bots::blotto::1::4232559084,discrete_blotto_v1
"[""parallel_hhl"", ""uniform_bot""]","[""Parallel Team (High+High+Low)"", ""Uniform Bot""]","[""parallel"", ""baseline_bot""]",ollama,multi_agent_llm_game_benchmark_model_scale_subset,2026-04-11T03:58:25Z,12000,blotto_vs_bots,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",qwen2_5_param_count_subset,Uniform Bot,structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260410_215833_032b2a0_dirty,3819658737,2026-04-11T03:58:13Z,1,run_20260410_215833_032b2a0_dirty::blotto_vs_bots::blotto::1::3819658737,discrete_blotto_v1
"[""parallel_hhl"", ""random_bot""]","[""Parallel Team (High+High+Low)"", ""Random Bot""]","[""parallel"", ""baseline_bot""]",ollama,multi_agent_llm_game_benchmark_model_scale_subset,2026-04-11T03:58:39Z,14000,blotto_vs_bots,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",qwen2_5_param_count_subset,Random Bot,structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260410_215833_032b2a0_dirty,1360426307,2026-04-11T03:58:25Z,1,run_20260410_215833_032b2a0_dirty::blotto_vs_bots::blotto::1::1360426307,discrete_blotto_v1
"[""parallel_hhl"", ""high_value_targeting_bot""]","[""Parallel Team (High+High+Low)"", ""High-Value Targeting Bot""]","[""parallel"", ""baseline_bot""]",ollama,multi_agent_llm_game_benchmark_model_scale_subset,2026-04-11T03:58:49Z,10000,blotto_vs_bots,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",qwen2_5_param_count_subset,Parallel Team (High+High+Low),structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260410_215833_032b2a0_dirty,1126912598,2026-04-11T03:58:39Z,1,run_20260410_215833_032b2a0_dirty::blotto_vs_bots::blotto::1::1126912598,discrete_blotto_v1
"[""parallel_hhl"", ""nash_approx_bot""]","[""Parallel Team (High+High+Low)"", ""Nash-Approx Bot""]","[""parallel"", ""baseline_bot""]",ollama,multi_agent_llm_game_benchmark_model_scale_subset,2026-04-11T03:59:01Z,12000,blotto_vs_bots,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",qwen2_5_param_count_subset,Nash-Approx Bot,structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260410_215833_032b2a0_dirty,4207260143,2026-04-11T03:58:49Z,1,run_20260410_215833_032b2a0_dirty::blotto_vs_bots::blotto::1::4207260143,discrete_blotto_v1
"[""parallel_llh"", ""uniform_bot""]","[""Parallel Team (Low+Low+High)"", ""Uniform Bot""]","[""parallel"", ""baseline_bot""]",ollama,multi_agent_llm_game_benchmark_model_scale_subset,2026-04-11T03:59:11Z,10000,blotto_vs_bots,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",qwen2_5_param_count_subset,Uniform Bot,structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260410_215833_032b2a0_dirty,3949304981,2026-04-11T03:59:01Z,1,run_20260410_215833_032b2a0_dirty::blotto_vs_bots::blotto::1::3949304981,discrete_blotto_v1
"[""parallel_llh"", ""random_bot""]","[""Parallel Team (Low+Low+High)"", ""Random Bot""]","[""parallel"", ""baseline_bot""]",ollama,multi_agent_llm_game_benchmark_model_scale_subset,2026-04-11T03:59:21Z,10000,blotto_vs_bots,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",qwen2_5_param_count_subset,Parallel Team (Low+Low+High),structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260410_215833_032b2a0_dirty,3968542392,2026-04-11T03:59:11Z,1,run_20260410_215833_032b2a0_dirty::blotto_vs_bots::blotto::1::3968542392,discrete_blotto_v1
"[""parallel_llh"", ""high_value_targeting_bot""]","[""Parallel Team (Low+Low+High)"", ""High-Value Targeting Bot""]","[""parallel"", ""baseline_bot""]",ollama,multi_agent_llm_game_benchmark_model_scale_subset,2026-04-11T03:59:29Z,8000,blotto_vs_bots,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",qwen2_5_param_count_subset,High-Value Targeting Bot,structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260410_215833_032b2a0_dirty,2217271139,2026-04-11T03:59:21Z,1,run_20260410_215833_032b2a0_dirty::blotto_vs_bots::blotto::1::2217271139,discrete_blotto_v1
"[""parallel_llh"", ""nash_approx_bot""]","[""Parallel Team (Low+Low+High)"", ""Nash-Approx Bot""]","[""parallel"", ""baseline_bot""]",ollama,multi_agent_llm_game_benchmark_model_scale_subset,2026-04-11T03:59:45Z,16000,blotto_vs_bots,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",qwen2_5_param_count_subset,Parallel Team (Low+Low+High),structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260410_215833_032b2a0_dirty,4116809311,2026-04-11T03:59:29Z,1,run_20260410_215833_032b2a0_dirty::blotto_vs_bots::blotto::1::4116809311,discrete_blotto_v1
"[""hierarchical_lmh"", ""uniform_bot""]","[""Hierarchical Team (Low->Med->High)"", ""Uniform Bot""]","[""hierarchical"", ""baseline_bot""]",ollama,multi_agent_llm_game_benchmark_model_scale_subset,2026-04-11T04:00:07Z,22000,blotto_vs_bots,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",qwen2_5_param_count_subset,Hierarchical Team (Low->Med->High),structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260410_215833_032b2a0_dirty,1753777490,2026-04-11T03:59:45Z,1,run_20260410_215833_032b2a0_dirty::blotto_vs_bots::blotto::1::1753777490,discrete_blotto_v1
"[""hierarchical_lmh"", ""random_bot""]","[""Hierarchical Team (Low->Med->High)"", ""Random Bot""]","[""hierarchical"", ""baseline_bot""]",ollama,multi_agent_llm_game_benchmark_model_scale_subset,2026-04-11T04:00:35Z,28000,blotto_vs_bots,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",qwen2_5_param_count_subset,Hierarchical Team (Low->Med->High),structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260410_215833_032b2a0_dirty,1041205362,2026-04-11T04:00:07Z,1,run_20260410_215833_032b2a0_dirty::blotto_vs_bots::blotto::1::1041205362,discrete_blotto_v1
"[""hierarchical_lmh"", ""high_value_targeting_bot""]","[""Hierarchical Team (Low->Med->High)"", ""High-Value Targeting Bot""]","[""hierarchical"", ""baseline_bot""]",ollama,multi_agent_llm_game_benchmark_model_scale_subset,2026-04-11T04:00:58Z,23000,blotto_vs_bots,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",qwen2_5_param_count_subset,High-Value Targeting Bot,structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260410_215833_032b2a0_dirty,1633641221,2026-04-11T04:00:35Z,1,run_20260410_215833_032b2a0_dirty::blotto_vs_bots::blotto::1::1633641221,discrete_blotto_v1
"[""hierarchical_lmh"", ""nash_approx_bot""]","[""Hierarchical Team (Low->Med->High)"", ""Nash-Approx Bot""]","[""hierarchical"", ""baseline_bot""]",ollama,multi_agent_llm_game_benchmark_model_scale_subset,2026-04-11T04:01:17Z,19000,blotto_vs_bots,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",qwen2_5_param_count_subset,Nash-Approx Bot,structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260410_215833_032b2a0_dirty,1472147011,2026-04-11T04:00:58Z,1,run_20260410_215833_032b2a0_dirty::blotto_vs_bots::blotto::1::1472147011,discrete_blotto_v1
"[""hierarchical_hhl"", ""uniform_bot""]","[""Hierarchical Team (Low->High->High)"", ""Uniform Bot""]","[""hierarchical"", ""baseline_bot""]",ollama,multi_agent_llm_game_benchmark_model_scale_subset,2026-04-11T04:01:30Z,13000,blotto_vs_bots,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",qwen2_5_param_count_subset,Hierarchical Team (Low->High->High),structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260410_215833_032b2a0_dirty,1618081697,2026-04-11T04:01:17Z,1,run_20260410_215833_032b2a0_dirty::blotto_vs_bots::blotto::1::1618081697,discrete_blotto_v1
"[""hierarchical_hhl"", ""random_bot""]","[""Hierarchical Team (Low->High->High)"", ""Random Bot""]","[""hierarchical"", ""baseline_bot""]",ollama,multi_agent_llm_game_benchmark_model_scale_subset,2026-04-11T04:01:47Z,17000,blotto_vs_bots,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",qwen2_5_param_count_subset,Random Bot,structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260410_215833_032b2a0_dirty,1056580167,2026-04-11T04:01:30Z,1,run_20260410_215833_032b2a0_dirty::blotto_vs_bots::blotto::1::1056580167,discrete_blotto_v1
"[""hierarchical_hhl"", ""high_value_targeting_bot""]","[""Hierarchical Team (Low->High->High)"", ""High-Value Targeting Bot""]","[""hierarchical"", ""baseline_bot""]",ollama,multi_agent_llm_game_benchmark_model_scale_subset,2026-04-11T04:02:04Z,17000,blotto_vs_bots,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",qwen2_5_param_count_subset,High-Value Targeting Bot,structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260410_215833_032b2a0_dirty,604936314,2026-04-11T04:01:47Z,1,run_20260410_215833_032b2a0_dirty::blotto_vs_bots::blotto::1::604936314,discrete_blotto_v1
